Spikeling Vm,Stimulus,Total Current Input,Synapse 1 Vm,Synapse 1 Input,Synapse 2 Vm,Synapse 2 Input
-59.12,20.0,28.87,-58.0,10.62,-52.0,17.25
-58.72,20.0,28.64,-58.0,10.56,-52.0,17.08
-58.22,20.0,29.42,-58.0,10.51,-51.0,16.91
-57.83,20.0,28.2,-57.0,10.46,-51.0,16.74
-57.45,20.0,27.98,-56.0,10.41,-50.0,16.57
-56.86,20.0,29.76,-56.0,10.36,-50.0,16.4
-56.47,20.0,27.54,-56.0,10.3,-50.0,16.24
-56.08,20.0,27.33,-56.0,10.25,-48.0,16.08
-55.49,20.0,29.12,-56.0,10.2,-47.0,15.92
-55.08,20.0,26.91,-56.0,10.15,-47.0,15.76
-54.66,20.0,26.7,-56.0,10.1,-46.0,15.6
-54.04,20.0,28.49,-56.0,10.05,-45.0,15.44
-53.59,20.0,26.29,-56.0,10.0,-44.0,15.29
-53.12,20.0,26.09,-55.0,9.95,-44.0,15.14
-52.44,20.0,27.88,-55.0,9.9,-41.0,14.99
-51.92,20.0,25.69,-55.0,9.85,-39.0,14.84
-51.38,20.0,25.49,-55.0,9.8,-37.0,14.69
-50.6,20.0,27.29,-54.0,9.75,-36.0,14.54
-49.97,20.0,25.1,-54.0,9.7,-34.0,14.4
-49.29,20.0,24.91,-54.0,9.65,-31.0,14.25
-48.36,20.0,26.71,-53.0,9.61,-28.0,14.11
-47.54,20.0,24.53,-53.0,9.56,-22.0,13.97
-46.44,20.0,26.38,-53.0,9.51,-18.0,15.87
-44.81,20.0,30.2,-53.0,9.46,-12.0,17.74
-42.98,20.0,30.02,-52.0,9.41,-5.0,19.6
-40.7,20.0,31.8,-52.0,9.37,4.0,21.44
-37.66,20.0,35.56,-50.0,9.32,18.0,23.24
-34.07,20.0,35.32,-51.0,9.27,39.0,25.05
-29.75,20.0,35.02,-49.0,9.23,-62.0,24.8
-24.19,20.0,36.73,-49.0,9.18,-62.0,24.55
-17.29,20.0,34.44,-48.0,9.14,-62.0,24.3
-8.1,20.0,34.15,-48.0,9.09,-62.0,24.06
4.93,20.0,35.86,-46.0,9.04,-63.0,23.82
24.07,20.0,33.58,-46.0,9.0,-63.0,23.58
-65.0,20.0,33.3,-45.0,8.95,-63.0,23.35
-64.47,20.0,35.02,-44.0,8.91,-63.0,23.11
-64.18,20.0,32.75,-43.0,8.86,-63.0,22.88
-63.91,20.0,32.47,-41.0,8.82,-63.0,22.65
-63.46,20.0,34.2,-39.0,8.78,-64.0,22.43
-63.24,20.0,31.93,-38.0,8.73,-64.0,22.2
-63.05,20.0,31.67,-36.0,8.69,-64.0,21.98
-62.67,20.0,33.41,-33.0,8.65,-64.0,21.76
-62.52,20.0,31.14,-31.0,8.6,-64.0,21.54
-62.39,20.0,30.89,-28.0,8.56,-64.0,21.33
-62.08,20.0,32.63,-25.0,8.52,-64.0,21.11
-61.91,20.0,31.17,-15.0,9.27,-64.0,20.9
-61.68,20.0,31.71,-9.0,10.01,-64.0,20.69
-61.19,20.0,34.25,0.0,10.76,-64.0,20.49
-60.83,20.0,32.81,10.0,11.53,-64.0,20.28
-60.42,20.0,33.35,24.0,12.27,-64.0,20.08
-59.73,20.0,35.89,49.0,13.01,-64.0,19.88
-59.26,20.0,33.62,-62.0,12.94,-64.0,19.68
-58.79,20.0,33.36,-62.0,12.88,-64.0,19.48
-58.13,20.0,35.1,-62.0,12.81,-64.0,19.29
-57.67,20.0,32.84,-62.0,12.75,-64.0,19.09
-57.22,20.0,32.59,-63.0,12.69,-64.0,18.9
-56.67,20.0,33.34,-63.0,12.62,-63.0,18.71
-56.21,20.0,32.09,-63.0,12.56,-63.0,18.53
-55.75,20.0,31.84,-63.0,12.5,-63.0,18.34
-55.19,20.0,32.59,-63.0,12.43,-63.0,18.16
-54.71,20.0,31.35,-63.0,12.37,-63.0,17.98
-54.23,20.0,31.11,-64.0,12.31,-63.0,17.8
-53.63,20.0,31.87,-64.0,12.25,-63.0,17.62
-53.11,20.0,30.63,-64.0,12.19,-63.0,17.44
-52.48,20.0,31.4,-64.0,12.13,-63.0,17.27
-51.81,20.0,31.16,-64.0,12.07,-63.0,17.1
-51.2,20.0,29.93,-64.0,12.01,-63.0,16.93
-50.46,20.0,30.7,-64.0,11.95,-63.0,16.76
-49.67,20.0,30.47,-64.0,11.89,-63.0,16.59
-48.92,20.0,29.25,-64.0,11.83,-63.0,16.42
-48.01,20.0,30.03,-64.0,11.77,-62.0,16.26
-47.02,20.0,29.8,-64.0,11.71,-62.0,16.1
-46.02,20.0,28.58,-64.0,11.65,-62.0,15.93
-44.81,20.0,29.37,-64.0,11.59,-62.0,15.78
-43.56,20.0,28.15,-64.0,11.53,-62.0,15.62
-42.13,20.0,27.94,-64.0,11.48,-62.0,15.46
-40.4,20.0,28.73,-64.0,11.42,-61.0,15.31
-38.5,20.0,27.51,-64.0,11.36,-61.0,15.15
-36.26,20.0,27.31,-64.0,11.3,-61.0,15.0
-33.49,20.0,28.1,-64.0,11.25,-61.0,14.85
-30.22,20.0,26.9,-64.0,11.19,-61.0,14.7
-26.16,20.0,26.69,-64.0,11.14,-61.0,14.56
-20.91,20.0,27.49,-64.0,11.08,-61.0,14.41
-14.14,20.0,26.29,-64.0,11.02,-61.0,14.27
-4.96,20.0,26.09,-64.0,10.97,-61.0,14.12
8.31,20.0,27.9,-64.0,10.91,-61.0,13.98
28.16,20.0,25.7,-64.0,10.86,-60.0,13.84
-65.0,20.0,25.51,-64.0,10.81,-60.0,13.7
-65.71,20.0,26.32,-64.0,10.75,-60.0,13.57
-66.52,20.0,25.13,-64.0,10.7,-60.0,13.43
-67.32,20.0,24.94,-63.0,10.64,-58.0,13.3
-68.0,20.0,25.76,-63.0,10.59,-58.0,13.16
-68.77,20.0,24.57,-63.0,10.54,-58.0,13.03
-69.51,20.0,24.39,-63.0,10.49,-58.0,12.9
-70.03,20.0,26.21,-63.0,10.43,-57.0,12.77
-70.72,20.0,24.03,-63.0,10.38,-57.0,12.65
-71.39,20.0,23.85,-63.0,10.33,-57.0,12.52
-71.82,20.0,25.67,-63.0,10.28,-57.0,12.39
-72.43,20.0,23.5,-63.0,10.23,-55.0,12.27
-73.0,20.0,23.32,-62.0,10.17,-55.0,12.15
-73.34,20.0,25.15,-62.0,10.12,-55.0,12.03
-73.86,20.0,22.98,-62.0,10.07,-54.0,11.91
-74.35,20.0,22.81,-62.0,10.02,-54.0,11.79
-74.6,20.0,24.64,-62.0,9.97,-54.0,11.67
-75.03,20.0,22.48,-62.0,9.92,-53.0,11.55
-75.44,20.0,22.31,-62.0,9.87,-53.0,11.44
-75.61,20.0,24.15,-62.0,9.82,-52.0,11.32
-75.98,20.0,21.98,-61.0,9.77,-52.0,11.21
-76.31,20.0,21.82,-61.0,9.73,-52.0,11.1
-76.42,20.0,23.66,-61.0,9.68,-51.0,10.99
-76.73,20.0,21.51,-61.0,9.63,-51.0,10.88
-77.01,20.0,21.35,-61.0,9.58,-50.0,10.77
-77.07,20.0,23.19,-61.0,9.53,-48.0,10.66
-77.33,20.0,21.04,-59.0,9.49,-48.0,10.55
-77.57,20.0,20.89,-59.0,9.44,-47.0,10.45
-77.58,20.0,22.73,-59.0,9.39,-46.0,10.34
-77.81,20.0,20.58,-59.0,9.34,-46.0,10.24
-78.02,20.0,20.43,-59.0,9.3,-45.0,10.14
-78.01,20.0,22.29,-58.0,9.25,-44.0,10.04
-78.21,20.0,20.14,-58.0,9.2,-41.0,9.94
-78.39,20.0,19.99,-58.0,9.16,-40.0,9.84
-78.36,20.0,21.85,-58.0,9.11,-37.0,9.74
-78.54,20.0,19.71,-58.0,9.07,-36.0,9.64
-78.7,20.0,19.57,-57.0,9.02,-34.0,9.54
-78.66,20.0,21.43,-57.0,8.98,-31.0,9.45
-78.82,20.0,19.29,-57.0,8.93,-28.0,9.35
-78.97,20.0,19.15,-57.0,8.89,-25.0,9.26
-78.71,20.0,23.04,-56.0,8.84,-18.0,11.2
-78.49,20.0,22.89,-56.0,8.8,-12.0,13.09
-78.11,20.0,24.74,-56.0,8.75,-4.0,14.99
-77.38,20.0,28.56,-56.0,8.71,5.0,16.85
-76.76,20.0,28.37,-55.0,8.67,19.0,18.7
-76.03,20.0,30.17,-55.0,8.62,41.0,20.54
-75.29,20.0,30.92,-54.0,8.58,-62.0,20.34
-74.75,20.0,29.67,-54.0,8.54,-62.0,20.14
-74.29,20.0,29.43,-54.0,8.49,-62.0,19.93
-73.79,20.0,30.19,-53.0,8.45,-62.0,19.73
-73.45,20.0,28.95,-53.0,8.41,-62.0,19.54
-73.16,20.0,28.71,-53.0,8.37,-62.0,19.34
-72.81,20.0,29.47,-51.0,8.33,-62.0,19.15
-72.61,20.0,28.24,-52.0,8.28,-62.0,18.96
-72.34,20.0,29.01,-50.0,8.24,-62.0,18.77
-72.11,20.0,28.78,-49.0,8.2,-62.0,18.58
-72.02,20.0,27.56,-49.0,8.16,-63.0,18.39
-71.85,0.0,28.33,-48.0,8.12,-63.0,18.21
-71.71,0.0,28.11,-50.0,8.08,-67.0,18.03
-71.7,0.0,26.89,-54.0,8.04,-70.0,17.85
-71.6,0.0,27.67,-56.0,8.0,-73.0,17.67
-71.53,0.0,27.45,-59.0,7.96,-77.0,17.49
-71.57,0.0,26.24,-65.0,7.92,-79.0,17.32
-71.53,0.0,27.02,-67.0,7.88,-82.0,17.14
-71.51,0.0,26.81,-70.0,7.84,-85.0,16.97
-71.61,0.0,25.6,-73.0,7.8,-86.0,16.8
-71.61,0.0,26.4,-75.0,7.76,-87.0,16.64
-71.73,0.0,25.19,-77.0,7.72,-87.0,16.47
-71.85,0.0,24.99,-80.0,7.68,-89.0,16.3
-71.88,0.0,25.79,-81.0,7.65,-90.0,16.14
-72.03,0.0,24.59,-83.0,7.61,-90.0,15.98
-72.17,0.0,24.39,-85.0,7.57,-90.0,15.82
-72.22,0.0,25.19,-84.0,7.53,-90.0,15.66
-72.38,0.0,24.0,-86.0,7.49,-91.0,15.51
-72.54,0.0,23.81,-86.0,7.46,-91.0,15.35
-72.6,0.0,24.62,-86.0,7.42,-91.0,15.2
-72.77,0.0,23.43,-87.0,7.38,-91.0,15.04
-72.94,0.0,23.24,-87.0,7.35,-91.0,14.89
-72.9,0.0,25.05,-87.0,7.31,-91.0,14.75
-73.09,0.0,22.87,-87.0,7.27,-91.0,14.6
-73.27,0.0,22.69,-87.0,7.24,-91.0,14.45
-73.25,0.0,24.51,-87.0,7.2,-91.0,14.31
-73.44,0.0,22.33,-87.0,7.16,-91.0,14.16
-73.63,0.0,22.15,-87.0,7.13,-91.0,14.02
-73.61,0.0,23.97,-88.0,7.09,-91.0,13.88
-73.81,0.0,21.8,-88.0,7.06,-91.0,13.74
-74.0,0.0,21.63,-88.0,7.02,-91.0,13.61
-73.98,0.0,23.46,-87.0,6.99,-91.0,13.47
-74.18,0.0,21.29,-87.0,6.95,-91.0,13.34
-74.37,0.0,21.12,-87.0,6.92,-91.0,13.2
-74.36,0.0,22.95,-87.0,6.88,-91.0,13.07
-74.55,0.0,20.79,-87.0,6.85,-91.0,12.94
-74.74,0.0,20.62,-87.0,6.81,-91.0,12.81
-74.72,0.0,22.46,-87.0,6.78,-91.0,12.68
-74.92,0.0,20.3,-87.0,6.75,-91.0,12.55
-75.1,0.0,20.14,-87.0,6.71,-90.0,12.43
-75.08,0.0,21.98,-87.0,6.68,-90.0,12.31
-75.27,0.0,19.83,-87.0,6.64,-90.0,12.18
-75.45,0.0,19.67,-87.0,6.61,-90.0,12.06
-75.42,0.0,21.52,-87.0,6.58,-90.0,11.94
-75.61,0.0,19.37,-87.0,6.55,-90.0,11.82
-75.78,0.0,19.22,-87.0,6.51,-90.0,11.7
-75.75,0.0,21.07,-87.0,6.48,-90.0,11.59
-75.93,0.0,18.92,-87.0,6.45,-90.0,11.47
-76.1,0.0,18.77,-87.0,6.42,-90.0,11.35
-76.06,0.0,20.62,-87.0,6.38,-90.0,11.24
-76.23,0.0,18.48,-87.0,6.35,-90.0,11.13
-76.4,0.0,18.34,-87.0,6.32,-90.0,11.02
-76.35,0.0,20.2,-87.0,6.29,-90.0,10.91
-76.52,0.0,18.06,-87.0,6.26,-90.0,10.8
-76.68,0.0,17.92,-87.0,6.23,-90.0,10.69
-76.63,0.0,19.78,-87.0,6.19,-90.0,10.58
-76.79,0.0,17.64,-87.0,6.16,-90.0,10.48
-76.94,0.0,17.51,-87.0,6.13,-90.0,10.37
-76.89,0.0,19.37,-87.0,6.1,-90.0,10.27
-77.05,0.0,17.24,-87.0,6.07,-90.0,10.17
-77.19,0.0,17.11,-87.0,6.04,-90.0,10.06
-77.13,0.0,18.97,-87.0,6.01,-90.0,9.96
-77.28,0.0,16.85,-87.0,5.98,-90.0,9.86
-77.43,0.0,16.72,-87.0,5.95,-90.0,9.77
-77.36,0.0,18.59,-87.0,5.92,-89.0,9.67
-77.51,0.0,16.46,-86.0,5.89,-89.0,9.57
-77.65,0.0,16.34,-86.0,5.86,-89.0,9.48
-77.68,0.0,17.21,-86.0,5.83,-89.0,9.38
-77.81,0.0,16.09,-86.0,5.8,-89.0,9.29
-77.93,0.0,15.97,-86.0,5.77,-89.0,9.19
-77.95,0.0,16.85,-86.0,5.75,-89.0,9.1
-78.07,0.0,15.73,-86.0,5.72,-89.0,9.01
-78.18,0.0,15.61,-86.0,5.69,-89.0,8.92
-78.18,0.0,16.49,-86.0,5.66,-89.0,8.83
-78.29,0.0,15.38,-86.0,5.63,-89.0,8.74
-78.3,0.0,16.26,-86.0,5.6,-89.0,8.66
-78.31,0.0,16.15,-86.0,5.58,-89.0,8.57
-78.42,0.0,15.03,-86.0,5.55,-89.0,8.48
-78.43,0.0,15.92,-86.0,5.52,-89.0,8.4
-78.44,0.0,15.81,-86.0,5.49,-89.0,8.31
-78.55,0.0,14.7,-86.0,5.47,-89.0,8.23
-78.56,0.0,15.59,-86.0,5.44,-89.0,8.15
-78.67,0.0,14.48,-86.0,5.41,-89.0,8.07
-78.77,0.0,14.37,-86.0,5.38,-89.0,7.99
-78.77,0.0,15.26,-86.0,5.36,-89.0,7.91
-78.87,0.0,14.16,-86.0,5.33,-89.0,7.83
-78.96,0.0,14.05,-86.0,5.3,-89.0,7.75
-78.95,0.0,14.95,-86.0,5.28,-89.0,7.67
-79.04,0.0,13.85,-86.0,5.25,-89.0,7.6
-79.13,0.0,13.74,-86.0,5.22,-89.0,7.52
-79.01,0.0,15.64,-86.0,5.2,-89.0,7.44
-79.11,0.0,13.54,-86.0,5.17,-89.0,7.37
-79.2,0.0,13.44,-86.0,5.15,-89.0,7.3
-79.09,0.0,15.34,-85.0,5.12,-89.0,7.22
-79.19,0.0,13.25,-86.0,5.09,-89.0,7.15
-79.29,0.0,13.15,-86.0,5.07,-87.0,7.08
-79.18,0.0,15.05,-86.0,5.04,-87.0,7.01
-79.28,0.0,12.96,-86.0,5.02,-87.0,6.94
-79.38,0.0,12.86,-84.0,4.99,-87.0,6.87
-79.27,0.0,14.77,-85.0,4.97,-87.0,6.8
-79.38,0.0,12.68,-85.0,4.94,-87.0,6.73
-79.48,0.0,12.58,-84.0,4.92,-87.0,6.67
-79.37,0.0,14.49,-84.0,4.89,-87.0,6.6
-79.47,0.0,12.4,-85.0,4.87,-87.0,6.53
-79.57,0.0,12.31,-85.0,4.85,-87.0,6.47
-79.46,0.0,14.22,-85.0,4.82,-87.0,6.4
-79.57,0.0,12.14,-85.0,4.8,-87.0,6.34
-79.66,0.0,12.05,-85.0,4.77,-87.0,6.28
-79.55,0.0,13.96,-85.0,4.75,-87.0,6.21
-79.66,0.0,11.88,-84.0,4.73,-87.0,6.15
-79.75,0.0,11.79,-85.0,4.7,-87.0,6.09
-79.64,0.0,13.71,-84.0,4.68,-87.0,6.03
-79.74,0.0,11.62,-85.0,4.66,-87.0,5.97
-79.84,0.0,11.54,-84.0,4.63,-87.0,5.91
-79.72,0.0,13.46,-84.0,4.61,-87.0,5.85
-79.83,0.0,11.38,-85.0,4.59,-87.0,5.79
-79.92,0.0,11.3,-85.0,4.56,-87.0,5.73
-79.8,0.0,13.22,-84.0,4.54,-87.0,5.68
-79.9,0.0,11.14,-85.0,4.52,-87.0,5.62
-79.99,0.0,11.06,-85.0,4.49,-87.0,5.56
-79.88,0.0,12.98,-85.0,4.47,-87.0,5.51
-79.98,0.0,10.9,-85.0,4.45,-87.0,5.45
-80.07,0.0,10.82,-85.0,4.43,-87.0,5.4
-79.95,0.0,12.75,-85.0,4.41,-87.0,5.34
-80.05,0.0,10.67,-84.0,4.38,-87.0,5.29
-80.14,0.0,10.6,-84.0,4.36,-87.0,5.24
-80.02,0.0,12.52,-85.0,4.34,-86.0,5.18
-80.11,0.0,10.45,-84.0,4.32,-86.0,5.13
-80.2,0.0,10.38,-85.0,4.3,-86.0,5.08
-80.08,0.0,12.31,-84.0,4.27,-86.0,5.03
-80.18,0.0,10.23,-85.0,4.25,-86.0,4.98
-80.26,0.0,10.16,-85.0,4.23,-86.0,4.93
-80.14,0.0,12.09,-85.0,4.21,-86.0,4.88
-80.23,0.0,10.02,-83.0,4.19,-86.0,4.83
-80.32,0.0,9.95,-83.0,4.17,-86.0,4.78
-80.19,0.0,11.88,-83.0,4.15,-86.0,4.74
-80.29,0.0,9.82,-83.0,4.13,-86.0,4.69
-80.37,0.0,9.75,-83.0,4.11,-86.0,4.64
-80.25,0.0,11.68,-83.0,4.09,-86.0,4.6
-80.34,0.0,9.62,-83.0,4.07,-86.0,4.55
-80.42,0.0,9.55,-83.0,4.05,-86.0,4.5
-80.29,0.0,11.48,-83.0,4.03,-86.0,4.46
-80.39,0.0,9.42,-83.0,4.01,-86.0,4.41
-80.47,0.0,9.36,-83.0,3.99,-86.0,4.37
-80.34,0.0,11.29,-83.0,3.97,-86.0,4.33
-80.43,0.0,9.23,-83.0,3.95,-86.0,4.28
-80.51,0.0,9.17,-83.0,3.93,-86.0,4.24
-80.48,0.0,10.1,-83.0,3.91,-86.0,4.2
-80.56,0.0,9.04,-83.0,3.89,-86.0,4.16
-80.63,0.0,8.98,-83.0,3.87,-86.0,4.11
-80.58,0.0,9.92,-83.0,3.85,-86.0,4.07
-80.65,0.0,8.86,-83.0,3.83,-86.0,4.03
-80.61,0.0,9.8,-83.0,3.81,-86.0,3.99
-80.57,0.0,9.74,-83.0,3.79,-86.0,3.95
-80.65,0.0,8.68,-83.0,3.77,-86.0,3.91
-80.61,0.0,9.63,-83.0,3.75,-86.0,3.87
-80.58,0.0,9.57,-83.0,3.73,-86.0,3.84
-80.65,0.0,8.51,-83.0,3.72,-86.0,3.8
-80.62,0.0,9.46,-83.0,3.7,-86.0,3.76
-80.59,0.0,9.4,-83.0,3.68,-85.0,3.72
-80.67,0.0,8.34,-83.0,3.66,-85.0,3.68
-80.63,0.0,9.29,-83.0,3.64,-85.0,3.65
-80.71,0.0,8.23,-83.0,3.62,-85.0,3.61
-80.77,0.0,8.18,-83.0,3.61,-85.0,3.57
-80.72,0.0,9.13,-83.0,3.59,-85.0,3.54
-80.79,0.0,8.07,-83.0,3.57,-85.0,3.5
-80.84,0.0,8.02,-83.0,3.55,-85.0,3.47
-80.79,0.0,8.97,-83.0,3.53,-85.0,3.43
-80.84,0.0,7.92,-82.0,3.52,-85.0,3.4
-80.89,0.0,7.86,-82.0,3.5,-85.0,3.37
-80.73,0.0,9.81,-82.0,3.48,-85.0,3.33
-80.8,0.0,7.76,-82.0,3.46,-85.0,3.3
-80.86,0.0,7.71,-82.0,3.45,-85.0,3.27
-80.71,0.0,9.66,-82.0,3.43,-85.0,3.23
-80.78,0.0,7.61,-82.0,3.41,-85.0,3.2
-80.84,0.0,7.56,-82.0,3.39,-85.0,3.17
-80.69,0.0,9.51,-82.0,3.38,-85.0,3.14
-80.77,0.0,7.47,-82.0,3.36,-85.0,3.11
-80.84,0.0,7.42,-82.0,3.34,-85.0,3.07
-80.69,0.0,9.37,-82.0,3.33,-85.0,3.04
-80.77,0.0,7.32,-82.0,3.31,-85.0,3.01
-80.84,0.0,7.28,-82.0,3.29,-85.0,2.98
-80.69,0.0,9.23,-82.0,3.28,-85.0,2.95
-80.77,0.0,7.18,-82.0,3.26,-85.0,2.92
-80.84,0.0,7.14,-82.0,3.24,-85.0,2.89
-80.7,0.0,9.09,-82.0,3.23,-85.0,2.87
-80.77,0.0,7.05,-82.0,3.21,-85.0,2.84
-80.84,0.0,7.0,-82.0,3.2,-85.0,2.81
-80.7,0.0,8.96,-82.0,3.18,-85.0,2.78
-80.78,0.0,6.92,-82.0,3.16,-85.0,2.75
-80.85,0.0,6.87,-82.0,3.15,-85.0,2.72
-80.7,0.0,8.83,-82.0,3.13,-84.0,2.7
-80.78,0.0,6.79,-82.0,3.12,-84.0,2.67
-80.85,0.0,6.75,-82.0,3.1,-84.0,2.64
-80.71,0.0,8.7,-82.0,3.09,-84.0,2.62
-80.79,0.0,6.66,-82.0,3.07,-84.0,2.59
-80.85,0.0,6.62,-82.0,3.06,-84.0,2.57
-80.71,0.0,8.58,-82.0,3.04,-84.0,2.54
-80.79,0.0,6.54,-82.0,3.02,-84.0,2.51
-80.85,0.0,6.5,-82.0,3.01,-84.0,2.49
-80.71,0.0,8.46,-82.0,2.99,-84.0,2.46
-80.79,0.0,6.42,-82.0,2.98,-84.0,2.44
-80.85,0.0,6.38,-82.0,2.96,-84.0,2.42
-80.71,0.0,8.34,-82.0,2.95,-84.0,2.39
-80.79,0.0,6.3,-82.0,2.94,-84.0,2.37
-80.85,0.0,6.26,-82.0,2.92,-84.0,2.34
-80.71,0.0,8.23,-81.0,2.91,-84.0,2.32
-80.79,0.0,6.19,-81.0,2.89,-84.0,2.3
-80.85,0.0,6.15,-81.0,2.88,-84.0,2.27
-80.71,0.0,8.11,-81.0,2.86,-84.0,2.25
-80.78,0.0,6.08,-81.0,2.85,-84.0,2.23
-80.85,0.0,6.04,-81.0,2.83,-84.0,2.21
-80.7,0.0,8.0,-81.0,2.82,-84.0,2.18
-80.78,0.0,5.97,-81.0,2.81,-84.0,2.16
-80.84,0.0,5.93,-81.0,2.79,-84.0,2.14
-80.7,0.0,7.9,-81.0,2.78,-84.0,2.12
-80.77,0.0,5.86,-81.0,2.76,-84.0,2.1
-80.83,0.0,5.83,-81.0,2.75,-84.0,2.08
-80.79,0.0,6.79,-81.0,2.74,-84.0,2.06
-80.85,0.0,5.76,-81.0,2.72,-84.0,2.04
-80.9,0.0,5.72,-81.0,2.71,-84.0,2.02
-80.84,0.0,6.69,-81.0,2.7,-83.0,2.0
-80.89,0.0,5.66,-81.0,2.68,-83.0,1.98
-80.94,0.0,5.62,-81.0,2.67,-83.0,1.96
-80.87,0.0,6.59,-81.0,2.66,-83.0,1.94
-80.92,0.0,5.56,-81.0,2.64,-83.0,1.92
-80.85,0.0,6.53,-81.0,2.63,-83.0,1.9
-80.8,0.0,6.49,-81.0,2.62,-83.0,1.88
-80.85,0.0,5.46,-81.0,2.6,-83.0,1.86
-80.8,0.0,6.43,-81.0,2.59,-83.0,1.84
-80.75,0.0,6.4,-81.0,2.58,-83.0,1.82
-80.81,0.0,5.37,-81.0,2.56,-83.0,1.8
-80.76,0.0,6.34,-81.0,2.55,-83.0,1.79
-80.71,0.0,6.31,-81.0,2.54,-83.0,1.77
-80.77,0.0,5.28,-81.0,2.53,-83.0,1.75
-80.73,0.0,6.25,-81.0,2.51,-83.0,1.73
-80.68,0.0,6.22,-81.0,2.5,-83.0,1.72
-80.75,0.0,5.19,-81.0,2.49,-83.0,1.7
-80.7,0.0,6.16,-81.0,2.48,-83.0,1.68
-80.76,0.0,5.13,-81.0,2.46,-83.0,1.67
-80.81,0.0,5.1,-81.0,2.45,-83.0,1.65
-80.75,0.0,6.07,-81.0,2.44,-83.0,1.63
-80.8,0.0,5.04,-80.0,2.43,-83.0,1.62
-80.84,0.0,5.01,-80.0,2.41,-83.0,1.6
-80.77,0.0,5.99,-80.0,2.4,-83.0,1.58
-80.82,0.0,4.96,-80.0,2.39,-83.0,1.57
-80.85,0.0,4.93,-80.0,2.38,-83.0,1.55
-80.78,0.0,5.9,-80.0,2.37,-83.0,1.54
-80.82,0.0,4.88,-80.0,2.35,-83.0,1.52
-80.85,0.0,4.85,-80.0,2.34,-83.0,1.51
-80.68,0.0,6.82,-80.0,2.33,-83.0,1.49
-80.73,0.0,4.8,-80.0,2.32,-83.0,1.48
-80.77,0.0,4.77,-80.0,2.31,-83.0,1.46
-80.61,0.0,6.74,-80.0,2.3,-83.0,1.45
-80.66,0.0,4.72,-80.0,2.28,-83.0,1.43
-80.71,20.0,4.69,-80.0,2.27,-83.0,1.42
-80.55,20.0,6.67,-76.0,2.26,-76.0,1.4
-80.62,20.0,4.64,-74.0,2.25,-73.0,1.39
-80.67,20.0,4.62,-70.0,2.24,-71.0,1.38
-80.51,20.0,6.59,-67.0,2.23,-68.0,1.36
-80.58,20.0,4.57,-65.0,2.22,-66.0,1.35
-80.63,20.0,4.54,-64.0,2.21,-64.0,1.33
-80.48,20.0,6.52,-60.0,2.19,-62.0,1.32
-80.54,20.0,4.49,-58.0,2.18,-60.0,1.31
-80.6,20.0,4.47,-56.0,2.17,-55.0,1.3
-80.44,20.0,6.44,-54.0,2.16,-54.0,1.28
-80.51,20.0,4.42,-53.0,2.15,-52.0,1.27
-80.57,20.0,4.4,-51.0,2.14,-51.0,1.26
-80.42,20.0,6.37,-48.0,2.13,-48.0,1.24
-80.48,20.0,4.35,-45.0,2.12,-46.0,1.23
-80.54,20.0,4.33,-41.0,2.11,-45.0,1.22
-80.39,20.0,6.31,-37.0,2.1,-41.0,1.21
-80.46,20.0,4.28,-33.0,2.09,-36.0,1.2
-80.51,20.0,4.26,-30.0,2.08,-32.0,1.18
-80.36,20.0,6.24,-25.0,2.07,-27.0,1.17
-80.43,20.0,4.22,-19.0,2.06,-24.0,1.16
-80.2,20.0,7.02,-13.0,2.86,-19.0,3.16
-79.53,20.0,11.8,-3.0,3.67,-12.0,5.14
-78.87,20.0,12.55,23.0,4.46,-3.0,7.09
-78.02,20.0,15.27,48.0,5.26,10.0,9.01
-77.19,20.0,16.15,-62.0,5.23,-62.0,8.92
-76.57,20.0,15.04,-59.0,5.21,-61.0,8.83
-76.03,20.0,14.92,-58.0,5.18,-60.0,8.74
-75.35,20.0,16.81,-57.0,5.15,-58.0,8.66
-74.96,20.0,14.7,-56.0,5.13,-57.0,8.57
-74.61,20.0,14.59,-55.0,5.1,-55.0,8.48
-74.1,20.0,16.48,-53.0,5.08,-54.0,8.4
-73.86,20.0,14.37,-51.0,5.05,-53.0,8.32
-73.64,20.0,14.26,-51.0,5.03,-51.0,8.23
-73.24,20.0,16.15,-48.0,5.0,-48.0,8.15
-73.09,20.0,14.05,-47.0,4.98,-47.0,8.07
-72.96,20.0,13.94,-44.0,4.95,-46.0,7.99
-72.65,20.0,15.84,-43.0,4.93,-44.0,7.91
-72.58,20.0,13.73,-41.0,4.9,-41.0,7.83
-72.51,20.0,13.63,-36.0,4.88,-39.0,7.75
-72.36,20.0,14.53,-32.0,4.85,-36.0,7.67
-72.32,20.0,13.43,-28.0,4.83,-30.0,7.6
-72.3,20.0,13.33,-25.0,4.8,-25.0,7.52
-72.19,20.0,14.23,-19.0,4.78,-21.0,7.45
-71.9,20.0,15.96,-13.0,5.58,-16.0,9.38
-71.37,20.0,18.64,-4.0,6.35,-8.0,11.29
-70.51,20.0,22.3,6.0,7.13,1.0,13.17
-69.54,20.0,23.96,41.0,7.92,13.0,15.04
-68.44,20.0,25.79,-62.0,7.88,32.0,16.92
-67.31,20.0,26.59,-61.0,7.84,-61.0,16.75
-66.35,20.0,25.38,-59.0,7.8,-61.0,16.58
-65.35,20.0,26.17,-59.0,7.76,-60.0,16.41
